Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,11,100 Thieves,24.7k,27.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,11,FaZe Clan,9.0k,8.7k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,12,100 Thieves,25.5k,14.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,12,FaZe Clan,22.8k,4.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,13,100 Thieves,4.2k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,13,FaZe Clan,3.6k,0.3k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,14,100 Thieves,17.0k,2.5k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,14,FaZe Clan,6.4k,4.5k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,15,100 Thieves,19.0k,13.3k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,15,FaZe Clan,16.7k,0.6k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,16,100 Thieves,22.6k,4.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,16,FaZe Clan,15.7k,4.7k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,17,100 Thieves,8.2k,11.7k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,17,FaZe Clan,21.2k,2.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,18,100 Thieves,24.8k,4.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,18,FaZe Clan,23.1k,6.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,19,100 Thieves,25.0k,12.4k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,19,FaZe Clan,17.0k,0.2k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,20,100 Thieves,22.2k,2.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,20,FaZe Clan,19.3k,4.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,21,100 Thieves,7.2k,10.0k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,21,FaZe Clan,26.0k,7.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,22,100 Thieves,24.0k,2.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,100 Thieves vs FaZe Clan,Breeze,22,FaZe Clan,27.2k,19.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,1,XSET,3.6k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,1,Luminosity,3.2k,0.4k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,2,XSET,16.8k,1.5k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,2,Luminosity,4.1k,6.9k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,3,XSET,18.7k,13.1k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,3,Luminosity,18.3k,0.6k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,4,XSET,20.9k,4.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,4,Luminosity,19.9k,5.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,5,XSET,16.5k,2.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,5,Luminosity,22.2k,12.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,6,XSET,19.2k,3.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,6,Luminosity,21.4k,2.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,7,XSET,24.8k,9.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,7,Luminosity,7.7k,8.4k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,8,XSET,25.8k,18.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,8,Luminosity,22.9k,2.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,9,XSET,23.4k,25.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,9,Luminosity,10.4k,7.3k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,10,XSET,22.6k,20.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,10,Luminosity,21.1k,2.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,11,XSET,22.9k,32.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,11,Luminosity,8.8k,8.5k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,12,XSET,25.8k,38.4k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,12,Luminosity,23.2k,1.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,13,XSET,3.5k,0.3k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,13,Luminosity,4.1k,0.4k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,14,XSET,4.0k,7.5k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,14,Luminosity,17.1k,1.1k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,15,XSET,19.0k,12.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,15,Luminosity,8.5k,5.6k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,16,XSET,20.7k,20.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,16,Luminosity,17.8k,0.4k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,17,XSET,22.0k,29.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,17,Luminosity,14.4k,1.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,18,XSET,24.5k,14.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,18,Luminosity,20.8k,2.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,19,XSET,25.0k,3.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Haven,19,Luminosity,23.6k,4.8k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,1,XSET,3.8k,0.2k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,1,Luminosity,4.0k,0.1k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,2,XSET,3.4k,7.2k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,2,Luminosity,17.7k,2.2k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,3,XSET,20.7k,0.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,3,Luminosity,18.5k,11.7k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,4,XSET,21.6k,7.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,4,Luminosity,22.5k,1.8k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,5,XSET,22.6k,9.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,5,Luminosity,7.2k,8.0k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,6,XSET,25.4k,12.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,6,Luminosity,23.1k,1.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,7,XSET,23.4k,12.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,7,Luminosity,10.0k,7.3k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,8,XSET,20.9k,2.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,8,Luminosity,24.7k,7.8k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,9,XSET,22.8k,5.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,9,Luminosity,12.4k,8.1k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,10,XSET,21.2k,3.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,10,Luminosity,20.7k,1.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,11,XSET,21.3k,13.1k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,11,Luminosity,9.6k,7.5k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,12,XSET,22.3k,1.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,12,Luminosity,26.3k,10.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,13,XSET,3.9k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,13,Luminosity,3.4k,0.1k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,14,XSET,17.7k,1.2k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,14,Luminosity,2.7k,7.3k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,15,XSET,15.0k,13.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,15,Luminosity,18.6k,0.6k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,16,XSET,22.5k,15.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,16,Luminosity,8.6k,7.0k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,17,XSET,24.6k,17.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,17,Luminosity,20.6k,0.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,18,XSET,23.1k,22.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,XSET vs Luminosity,Split,18,Luminosity,14.6k,0.9k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,1,Sentinels,4.0k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,1,Envy,3.5k,0.1k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,2,Sentinels,16.7k,3.1k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,2,Envy,1.4k,8.5k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,3,Sentinels,5.1k,9.4k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,3,Envy,19.8k,10.1k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,4,Sentinels,23.2k,0.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,4,Envy,24.7k,12.8k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,5,Sentinels,25.2k,7.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,5,Envy,21.1k,2.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,6,Sentinels,23.4k,9.4k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,6,Envy,7.9k,8.6k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,7,Sentinels,20.8k,4.8k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,7,Envy,22.5k,2.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,8,Sentinels,10.5k,9.0k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,8,Envy,24.5k,9.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,9,Sentinels,24.3k,1.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,9,Envy,25.9k,14.2k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,10,Sentinels,25.2k,10.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,10,Envy,23.6k,5.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,11,Sentinels,20.6k,2.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,11,Envy,23.9k,6.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,12,Sentinels,26.5k,6.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,12,Envy,16.9k,0.7k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,13,Sentinels,3.9k,0.3k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,13,Envy,4.0k,0.0k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,14,Sentinels,17.5k,1.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,14,Envy,1.8k,8.2k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,15,Sentinels,22.6k,5.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,15,Envy,20.7k,0.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,16,Sentinels,8.3k,10.0k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,16,Envy,22.8k,5.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,17,Sentinels,24.0k,1.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,17,Envy,23.9k,20.1k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,18,Sentinels,24.9k,7.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,18,Envy,23.1k,8.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,19,Sentinels,17.8k,1.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,19,Envy,24.5k,11.4k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,20,Sentinels,25.2k,10.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,20,Envy,20.1k,3.4k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,21,Sentinels,25.2k,7.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,21,Envy,13.2k,6.8k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,22,Sentinels,25.2k,6.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,Sentinels vs Envy,Icebox,22,Envy,22.4k,2.5k,Full buy: 20k+,Win
